blue,,red,,green,,clear,
X,Y,X,Y,X,Y,X,Y
486.5974404832354,0.48333726086627693,584.546325763055,0.5148201458920926,956,0.0667800127651591,633.8709677419354,0.5436651583710408
489.19684695939577,0.4722208284988554,586.5631866807188,0.5448585393108607,964,0.06522625628951506,635.4838709677418,0.43778280542986436
491.9153928990469,0.45898160876975835,587.6320378674639,0.561521467848954,972,0.06014883520319847,648.3870967741935,0.18529411764705883
493.4458767761964,0.4445859392925319,588.9663998585595,0.5790889860601018,988,0.056747688644105065,653.2258064516128,0.23009049773755652
494.8205628933967,0.42945269784088447,589.8718597810888,0.59993537325244,1020,0.06433414635995127,641.9354838709677,0.20972850678733035
495.72785573074884,0.4171309072093825,591.3785157655402,0.6152861261255638,1028,0.07444708481698237,661.2903225806451,0.17511312217194575
495.87082308693766,0.406419935204161,591.8734027677323,0.6285527802014217,1036,0.08468364537529927,666.1290322580644,0.1364253393665159
496.800110902165,0.39707666267610875,592.7222714451034,0.6691093562942597,1044,0.0852926482860108,670.9677419354839,0.08755656108597287
498.22978446405324,0.38546343197820376,592.2308211582043,0.6546985015116775,1052,0.07383752462852244,672.5806451612902,0.0692307692307692
500.5172621630744,0.37421983746931,592.2308211582043,0.644771650467707,1060,0.06440660652277386,682.2580645161289,0.048868778280543035
502.62878003909395,0.36239438939000646,594.6850941061124,0.6869006046709819,1068,0.054998645513942734,691.9354838709677,0.04276018099547518
504.59833033064626,0.350555373141762,596.162423453397,0.7003743223276329,1076,0.04475854749106545,700,0.04479638009049769
507.2367279039491,0.3373551224560193,598.5171799082717,0.7166086086241408,1084,0.03625185295082822,732.2580645161289,0.0671945701357467
508.5949177877429,0.3238974709839092,597.9495154057572,0.7068144694925228,1092,0.03249492075848304,741.9354838709677,0.06515837104072397
509.20763502855215,0.3103527984149852,599.9468534701599,0.7531574692860323,1100,0.026090414315851573,753.2258064516128,0.08144796380090502
510.1913865985181,0.29533145303654396,599.3791889676455,0.7379486841304304,379.03225806451616,-0.002036199095022617,759.6774193548387,0.1018099547511313
511.6329741067554,0.280862315605787,599.4983284311361,0.7296763082604549,358.06451612903226,-0.002036199095022617,777.4193548387096,0.11199095022624439
511.99039249722745,0.2703150363715683,601.1662809200058,0.7776560883063125,304.8387096774194,0,783.8709677419354,0.08755656108597287
512.4754603128681,0.2573666194659995,600.6301533342977,0.7661499655053468,490.3225806451613,0.2585972850678733,790.3225806451612,0.07330316742081444
513.7612381591118,0.24246755289026456,603.2086717227032,0.794319016844406,479.0322580645161,0.25656108597285066,800,0.07126696832579194
514.3136120352958,0.23100245013493492,603.3107912628382,0.8064840648228937,519.3548387096773,0.5355203619909503,811.2903225806451,0.07330316742081444
515.9325070980221,0.21612544476021434,605.8402137184866,0.8194807579146499,533.8709677419355,0.6576923076923078,820.9677419354838,0.08959276018099538
518.0502588447764,0.20120138698020518,608.1955092659563,0.8314641331696528,538.7096774193549,0.639366515837104,830.6451612903226,0.10384615384615381
519.1550065971446,0.19037391804537673,611.4956724046483,0.8448428210539132,543.5483870967741,0.6556561085972852,872.5806451612902,0.06312217194570136
521.104561454265,0.180340414882752,612.6036694151117,0.8650574995434532,553.2258064516129,0.6190045248868778,896.7741935483871,0.05904977375565612
523.3590466864732,0.16864724768565853,616.1228658751442,0.830726561195232,574.1935483870968,0.433710407239819,911.2903225806451,0.05904977375565612
527.0182111875299,0.15780217869706126,616.7586582043493,0.8181813296420672,579.0322580645161,0.3502262443438915,925.8064516129031,0.06108597285067863
529.5038936303583,0.14579697867418784,618.5457501567096,0.8077468555333482,669.3548387096774,0.012217194570135703,941.9354838709677,0.057013574660633615
532.5419499493707,0.1352916398071421,624.1942372204197,0.8247764007293156,682.2580645161289,0.008144796380090469,958.0645161290322,0.05904977375565612
538.3499987945418,0.13229796532272786,626.0834487129149,0.8094993637330752,688.7096774193548,0.006108597285067852,969.3548387096773,0.05294117647058827
544.8133146889113,0.12568006462674752,626.7812655705033,0.7955996236024593,701.6129032258065,0.010180995475113086,979.032258064516,0.05090497737556554
547.9109407396693,0.11612171032607599,627.9329470509132,0.7849257519496243,733.8709677419354,0.018325791855203777,990.3225806451612,0.054977375565610775
